Data,Miestas,Adresas,Mokėtojo Nr.,Objekto Nr.,Apskaitos taško Nr.,R_Nuo,R_iki,Kiekis
2018-07-31,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3017,3215,198
2018-08-31,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3215,3402,187
2018-09-30,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3402,3591,189
2018-10-31,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3591,3769,178
2018-11-30,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3769,3944,175
2018-12-21,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,3944,4064,120
2018-12-31,Kaunas,V. Krėvės pr. 61,IM208431,8431SN1,1,1,56,55
2015-06-12,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,14920,18051,3131
2015-12-10,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,18051,21208,3157
2016-06-10,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,21208,24470,3262
2016-12-13,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,24470,27432,2962
2017-06-12,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,27432,30464,3032
2017-12-13,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,30464,33500,3036
2018-06-27,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,33500,36530,3030
2018-12-19,Kaunas,V. Krėvės pr. 62,IM046002,6002SN181,181,36530,39705,3175
2015-06-12,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,1021,2374,1353
2015-12-10,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,2374,3638,1264
2016-06-10,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,3638,5075,1437
2016-12-13,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,5075,6344,1269
2017-06-12,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,6344,7718,1374
2017-12-13,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,7718,9000,1282
2018-06-27,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,9000,10300,1300
2018-12-19,Kaunas,V. Krėvės pr. 62,IM046002,OBJ00018499,9181,10300,11795,1495
2015-06-12,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,18511,21579,3068
2015-12-10,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,21579,24510,2931
2016-06-10,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,24510,27502,2992
2016-12-08,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,27502,30450,2948
2017-06-13,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,30450,33632,3182
2017-11-28,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,33632,36325,2693
2017-12-13,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,1,23,22
2018-06-27,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,23,3053,3030
2018-12-19,Kaunas,V. Krėvės pr. 64,IM205112,5112SN1,7001,3053,5823,2770
2015-06-17,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,8203,12706,4503
2015-12-21,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,12706,16641,3935
2016-06-20,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,16641,20645,4004
2016-12-13,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,20645,24354,3709
2017-06-15,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,24354,28546,4192
2017-12-15,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,28546,32616,4070
2018-06-19,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,32616,36593,3977
2018-12-21,Kaunas,V. Krėvės pr. 65,IM086002,6002SN182,182,36593,40214,3621
2015-06-17,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,3213,5100,1887
2015-11-10,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,5100,6533,1433
2015-12-17,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,1,182,181
2016-06-20,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,182,1965,1783
2016-12-13,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,1965,3537,1572
2017-06-15,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,3537,5205,1668
2017-12-15,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,5205,6670,1465
2018-06-19,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,6670,8250,1580
2018-12-21,Kaunas,V. Krėvės pr. 65,IM086002,OBJ00018664,9182,8250,9586,1336
2015-06-12,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,11427,14147,2720
2015-12-10,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,14147,16930,2783
2016-06-10,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,16930,19734,2804
2016-12-08,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,19734,22620,2886
2017-06-13,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,22620,25877,3257
2017-12-13,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,25877,29165,3288
2018-06-27,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,29165,32415,3250
2018-12-19,Kaunas,V. Krėvės pr. 66,IM208042,8042SN1,1,32415,35480,3065
2015-06-17,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,24672,26690,2018
2015-12-21,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,26690,28576,1886
2016-06-20,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,28576,30565,1989
2016-12-13,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,30565,32514,1949
2017-06-15,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,32514,34646,2132
2017-12-15,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,34646,36663,2017
2018-06-19,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,36663,38856,2193
2018-12-21,Kaunas,V. Krėvės pr. 67,IM086002,6002SN184,184,38856,41194,2338
2015-06-17,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,2780,3531,751
2015-12-17,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,3531,4204,673
2016-06-20,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,4204,4980,776
2016-12-13,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,4980,5733,753
2017-06-15,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,5733,6582,849
2017-12-15,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,6582,7287,705
2018-06-19,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,7287,8054,767
2018-12-21,Kaunas,V. Krėvės pr. 67,IM086002,OBJ00018701,9184,8054,8771,717
2015-06-17,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,50009,53950,3941
2015-12-21,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,53950,58126,4176
2016-06-20,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,58126,62434,4308
2016-12-13,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,62434,66430,3996
2017-06-15,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,66430,70822,4392
2017-12-15,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,70822,74618,3796
2018-06-19,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,74618,78826,4208
2018-12-21,Kaunas,V. Krėvės pr. 69,IM086002,6002SN185,185,78826,82638,3812
2015-06-17,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,7717,9404,1687
2015-12-17,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,9404,11007,1603
2016-06-20,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,11007,12872,1865
2016-12-13,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,12872,14590,1718
2017-06-15,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,14590,16369,1779
2017-12-15,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,16369,17820,1451
2018-06-19,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,17820,19516,1696
2018-12-21,Kaunas,V. Krėvės pr. 69,IM086002,OBJ00018556,9185,19516,20969,1453
2015-06-19,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,59896,61672,1776
2015-12-11,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,61672,63284,1612
2016-06-23,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,63284,64882,1598
2016-12-27,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,64882,66454,1572
2017-06-23,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,66454,67563,1109
2017-12-13,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,67563,68822,1259
2018-06-21,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,68822,70288,1466
2018-12-18,Kaunas,V. Krėvės pr. 7,IM076386,6386SN20,20,70288,71570,1282
2015-06-23,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,3365,4164,799
2015-12-11,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,4164,4867,703
2016-06-23,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,4867,5660,793
2016-12-27,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,5660,6263,603
2017-06-23,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,6263,6999,736
2017-12-15,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,6999,7647,648
2018-06-21,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,7647,8383,736
2018-12-18,Kaunas,V. Krėvės pr. 7,IM076386,OBJ00018519,9020,8383,8993,610
2015-06-17,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,29696,31847,2151
2015-12-30,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,31847,35006,3159
2016-06-08,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,35006,37186,2180
2016-06-20,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,34170,37024,2854
2017-06-15,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,36565,38824,2259
2017-12-15,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,38824,41376,2552
2018-01-12,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,41376,41775,399
2018-06-19,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,1,1891,1890
2018-09-25,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,1891,3065,1174
2018-12-21,Kaunas,V. Krėvės pr. 71,IM208467,6386SN38,1,3065,4037,972
2015-02-20,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,25400,27555,2155
2015-06-12,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,27555,30763,3208
2015-12-04,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,30763,35737,4974
2016-06-10,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,35737,41425,5688
2016-12-08,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,41425,46284,4859
2017-06-13,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,46284,51403,5119
2017-12-13,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,51403,56238,4835
2018-06-27,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,56238,61238,5000
2018-12-14,Kaunas,V. Krėvės pr. 72,IM046002,6002SN186,186,61238,66383,5145
2015-02-20,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,13665,14615,950
2015-06-12,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,14615,15896,1281
2015-12-04,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,15896,17774,1878
2016-06-10,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,17774,20167,2393
2016-12-08,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,20167,22061,1894
2017-06-13,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,22061,24064,2003
2017-12-13,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,24064,25844,1780
2018-06-27,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,25844,27694,1850
2018-12-14,Kaunas,V. Krėvės pr. 72,IM046002,OBJ00023174,9186,27694,29710,2016
2015-06-12,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,23983,25958,1975
2015-12-04,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,25958,27631,1673
2016-06-10,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,27631,29560,1929
2016-12-08,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,29560,31250,1690
2017-06-13,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,31250,33151,1901
2017-12-13,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,33151,34900,1749
2018-06-27,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,34900,36700,1800
2018-12-14,Kaunas,V. Krėvės pr. 74,IM046386,6386SN24,24,36700,38645,1945
2015-06-12,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,542,1315,773
2015-12-04,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,1315,1892,577
2016-06-10,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,1892,2620,728
2016-12-08,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,2620,3222,602
2017-06-13,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,3222,3905,683
2017-12-13,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,3905,4488,583
2018-06-27,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,4488,5088,600
2018-12-14,Kaunas,V. Krėvės pr. 74,IM046386,OBJ00018685,9024,5088,5762,674
2015-06-17,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,7168,10234,3066
2015-12-21,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,10234,13127,2893
2016-06-20,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,13127,15831,2704
2016-12-21,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,15831,18769,2938
2017-06-26,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,18769,21124,2355
2017-12-27,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,21124,23846,2722
2018-06-29,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,23846,26568,2722
2018-12-28,Kaunas,V. Krėvės pr. 75,IM086002,6002SN187,187,26568,29290,2722
2015-06-17,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,3483,4789,1306
2015-06-25,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,4789,4789,0
2015-12-17,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,4789,5928,1139
2016-06-20,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,5928,7131,1203
2016-12-13,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,7131,8233,1102
2017-06-26,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,8233,9321,1088
2017-12-15,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,9321,10336,1015
2018-06-19,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,10336,11403,1067
2018-12-28,Kaunas,V. Krėvės pr. 75,IM086002,OBJ00018686,9187,11403,12454,1051
2015-06-12,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,42677,45207,2530
2015-12-04,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,45207,47600,2393
2016-06-10,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,47600,50376,2776
2016-12-08,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,50376,52575,2199
2017-06-13,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,52575,54800,2225
2017-12-13,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,54800,56895,2095
2018-06-27,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,56895,58995,2100
2018-12-14,Kaunas,V. Krėvės pr. 76,IM046002,6002SN188,188,58995,61216,2221
2015-06-12,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,894,1938,1044
2015-12-04,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,1938,2782,844
2016-06-10,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,2782,3793,1011
2016-12-08,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,3793,4550,757
2017-06-13,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,4550,5400,850
2017-12-13,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,5400,6158,758
2018-06-27,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,6158,6958,800
2018-12-14,Kaunas,V. Krėvės pr. 76,IM046002,OBJ00018328,9188,6958,7691,733
2015-06-17,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,2794,6853,4059
2015-12-17,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,6853,11133,4280
2016-06-20,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,11133,15511,4378
2016-12-13,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,15511,19670,4159
2017-06-26,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,19670,24290,4620
2017-12-15,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,24290,28407,4117
2018-06-19,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,28407,32955,4548
2018-12-21,Kaunas,V. Krėvės pr. 77,IM086002,6002SN189,189,32955,37330,4375
2015-06-17,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,9869,11721,1852
2015-12-17,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,11721,13387,1666
2016-06-20,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,13387,15282,1895
2016-12-13,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,15282,17003,1721
2017-06-26,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,17003,18941,1938
2017-12-15,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,18941,20553,1612
2018-06-15,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,20553,22450,1897
2018-12-14,Kaunas,V. Krėvės pr. 77,IM086002,OBJ00022550,9189,22450,24025,1575
2015-06-12,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,32404,36257,3853
2015-12-04,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,36257,39741,3484
2016-06-10,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,39741,43463,3722
2016-12-08,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,43463,46995,3532
2017-06-12,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,46995,50683,3688
2017-12-13,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,50683,54304,3621
2018-06-27,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,54304,57954,3650
2018-12-14,Kaunas,V. Krėvės pr. 78,IM046002,6002SN190,190,57954,60698,2744
2015-06-12,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,2914,4285,1371
2015-12-04,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,4285,5488,1203
2016-06-10,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,5488,6858,1370
2016-12-08,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,6858,8085,1227
2017-06-12,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,8085,9440,1355
2017-12-13,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,9440,10680,1240
2018-06-27,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,10680,11980,1300
2018-12-14,Kaunas,V. Krėvės pr. 78,IM046002,OBJ00018504,9190,11980,13185,1205
2015-06-17,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,13258,14805,1547
2015-11-02,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,14805,14805,0
2015-11-02,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,14805,14805,0
2015-12-23,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,14805,17046,2241
2016-01-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,17046,17445,399
2016-02-29,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,17445,17764,319
2016-03-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,17764,18108,344
2016-04-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,18108,18424,316
2016-05-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,18424,18759,335
2016-06-20,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,18759,18960,201
2016-06-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,18960,19068,108
2016-07-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,19068,19370,302
2016-08-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,19370,19728,358
2016-09-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,19728,20063,335
2016-10-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,20063,20436,373
2016-11-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,20436,20780,344
2016-12-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,20780,21113,333
2017-01-09,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,21113,21236,123
2017-01-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,1,232,231
2017-02-28,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,232,527,295
2017-03-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,527,852,325
2017-04-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,852,1200,348
2017-05-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,1200,1519,319
2017-06-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,1519,1846,327
2017-07-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,1846,2175,329
2017-08-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,2175,2516,341
2017-09-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,2516,2826,310
2017-10-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,2826,3175,349
2017-11-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,3175,3518,343
2017-12-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,3518,3878,360
2018-01-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,3878,4200,322
2018-02-28,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,4200,4524,324
2018-03-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,4524,4848,324
2018-04-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,4848,5179,331
2018-05-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,5179,5509,330
2018-06-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,5509,5797,288
2018-07-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,5797,6110,313
2018-08-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,6110,6422,312
2018-09-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,6422,6753,331
2018-10-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,6753,7096,343
2018-11-30,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,7096,7447,351
2018-12-21,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,7447,7696,249
2018-12-31,Kaunas,V. Krėvės pr. 79,IM205226,5226SN1,1,1,110,109
2015-06-22,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,13027,14744,1717
2015-12-01,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,14744,14744,0
2015-12-01,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,14744,14744,0
2015-12-17,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,14744,16604,1860
2016-01-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,16604,17098,494
2016-02-29,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,17098,17413,315
2016-03-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,17413,17726,313
2016-04-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,17726,18010,284
2016-05-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,18010,18330,320
2016-06-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,18330,18684,354
2016-07-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,18684,18953,269
2016-08-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,18953,19243,290
2016-09-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,19243,19536,293
2016-10-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,19536,19852,316
2016-11-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,19852,20165,313
2016-12-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,20165,20461,296
2017-01-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,20461,20784,323
2017-02-28,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,20784,21095,311
2017-03-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21095,21415,320
2017-04-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21415,21742,327
2017-05-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21742,22043,301
2017-06-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,22043,22334,291
2017-07-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,22334,22661,327
2017-08-04,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,22661,22708,47
2017-08-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,20545,20826,281
2017-09-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,20826,21196,370
2017-10-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21196,21602,406
2017-11-30,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21602,21984,382
2017-12-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,21984,22417,433
2018-01-31,Kaunas,V. Krėvės pr. 8,IM208427,8427SN1,1,22417,22722,305
